subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
953958,21,0,66,1,0.7777777777777778,4,0.46512663
953958,21,0,67,1,-0.2222222222222222,4,0.5423569
953958,21,0,68,0,-0.7777777777777778,5,0.5487696
953958,21,0,69,0,-0.7777777777777778,4,0.5964574
953958,21,0,70,1,-0.3333333333333333,4,0.6705584
953958,21,0,71,0,-0.3333333333333333,4,0.6674469
953958,21,0,72,1,-0.7777777777777778,4,0.7289029
953958,21,0,73,1,0.1111111111111111,4,0.6883652
953958,21,0,74,0,-0.8888888888888888,4,0.6181708
953958,21,0,75,1,0.3333333333333333,4,0.57107365
953958,21,0,76,1,0.7777777777777778,5,0.5046436
953958,21,0,77,1,0.5555555555555556,5,0.4338889
953958,21,0,78,1,0.0,5,0.34200546
953958,21,0,79,0,0.0,3,0.20004228
953958,21,0,80,0,-0.8888888888888888,4,0.13451688
953958,21,0,81,1,0.4444444444444444,5,0.08411452
953958,21,0,82,0,0.0,4,-0.0064393207
953958,21,0,83,0,-0.4444444444444444,4,-0.026375849
953958,21,0,84,0,-0.1111111111111111,4,-0.01225177
953958,21,0,85,0,-0.4444444444444444,4,0.05118853
953958,21,0,86,1,0.6666666666666666,4,0.13122936
953958,21,0,87,1,0.4444444444444444,5,0.21010445
953958,21,0,88,1,0.8888888888888888,5,0.2558156
953958,21,0,89,0,-0.5555555555555556,4,0.2908265
953958,21,0,90,1,0.2222222222222222,4,0.3611988
953958,21,0,91,1,-0.1111111111111111,4,0.4146694
953958,21,0,92,0,-0.5555555555555556,5,0.38835257
953958,21,0,93,1,-0.2222222222222222,4,0.39822993
953958,21,0,94,1,0.7777777777777778,4,0.3360746
953958,21,0,95,1,0.4444444444444444,4,0.26896858
953958,21,0,96,0,-0.8888888888888888,4,0.1773211
953958,21,0,97,0,0.2222222222222222,5,0.103490986
953958,21,0,98,1,0.2222222222222222,4,0.12771997
953958,21,0,99,1,0.7777777777777778,4,0.10088408
953958,21,0,100,1,0.5555555555555556,3,0.06293762
953958,21,0,101,1,0.2222222222222222,3,0.0029536737
953958,21,0,102,0,-0.3333333333333333,4,-0.09656687
953958,21,0,103,0,-0.8888888888888888,5,-0.16309519
953958,21,0,104,0,-0.5555555555555556,5,-0.24290434
953958,21,0,105,0,-0.4444444444444444,5,-0.28841048
953958,21,0,106,0,-0.2222222222222222,4,-0.32045275
953958,21,0,107,1,0.6666666666666666,5,-0.31620613
953958,21,0,108,0,-0.2222222222222222,4,-0.33412153
953958,21,0,109,0,-0.7777777777777778,4,-0.32310176
953958,21,0,110,1,0.6666666666666666,4,-0.30056632
953958,21,0,111,1,-0.2222222222222222,3,-0.29505026
953958,21,0,112,0,-0.4444444444444444,3,-0.4073109
953958,21,0,113,1,0.3333333333333333,4,-0.49845043
