correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.8082625780306,1.1051918,0.94841456,0.9553894,0.20131686,0.2524112,-0.1408163,0.060305994
0.8748063610123973,0.7147401,0.9433035,0.96232903,0.16955514,0.25980282,0.013779468,0.24550752
0.17351932178572238,0.81163764,0.93773365,0.9407805,0.075981185,0.16019508,-0.24073416,-0.35053408
0.8768873929761931,0.7959089,0.951059,0.9588619,0.20811912,0.23051155,-0.164062,-0.22819458
0.7112095188423448,0.8067476,0.9541664,0.94558823,0.23163188,0.1533063,0.09212025,-0.1678871
0.9023923444976076,0.74610394,0.9843806,0.97370166,0.09691412,0.18104135,0.50693697,0.15234596
0.48280006349350324,0.90676033,0.9312998,0.9539363,0.112068675,0.11373601,0.05743311,-0.54126006
0.9165202968645223,1.0112401,0.94807094,0.95698076,0.41327798,0.35566425,0.603009,0.070490904
0.789542360856903,0.6835972,0.93554336,0.9630483,0.17903568,0.13234015,-0.2110169,0.18264404
0.9688972539059842,1.8337684,0.99031144,0.9791527,0.27176175,0.29965776,-0.11800502,-0.17363633
0.9504193486732773,1.1248286,0.9726162,0.97958547,0.23416184,0.4138627,0.20306914,0.05838216
0.9178160826452171,0.95905125,0.9811976,0.9709487,0.360157,0.29600438,-0.5953351,0.17487104
0.8288681635152076,1.2300776,0.9634951,0.9532388,0.94353354,0.44002122,0.29857513,0.11983888
0.7875455549688525,0.7190967,0.97914916,0.9572124,0.12448316,0.28816968,0.07098649,0.14525393
0.7753742391307868,0.7308692,0.9408869,0.9528321,0.26146963,0.1976495,-0.7012397,-0.37409273
0.8544482706119024,0.7775813,0.96268356,0.9689806,0.16519439,0.13260901,0.30785504,0.4478176
0.802986138331611,0.7056705,0.97163177,0.95889753,0.1564777,0.19811642,0.007733934,0.15450245
0.7437039388648269,0.80704355,0.9302486,0.9598804,0.28788418,0.13734409,-0.08694577,-0.17556392
0.8372259818006886,0.669751,0.9794321,0.9536003,0.19021678,0.60196453,-0.5575572,-0.25332183
0.9140077682357551,0.79923916,0.9747829,0.96550703,0.18004148,0.34669843,0.7160499,0.12292588
0.6757982850275192,0.5047778,0.9456927,0.942084,0.07792424,0.15077381,0.63721573,0.35630044
0.7759884415908361,0.62588006,0.98958313,0.97189194,0.0527781,0.17939283,0.77171427,0.56469274
0.5373552364323129,0.4838463,0.9185226,0.9381336,0.077497125,0.1644921,0.1695617,0.19029514
0.8696374715332061,1.0229365,0.98677206,0.95566374,0.11343437,0.13226746,0.05709924,-0.38753095
0.8563323431370324,0.7549467,0.97901964,0.9706518,0.1726167,0.2269597,0.71117604,0.35978103
0.7236270339787426,0.7378884,0.9469283,0.952005,0.2025644,0.27119014,0.28755885,0.22488236
0.9520805460441278,0.7832829,0.98787236,0.9724435,0.3640089,0.36702278,-0.66263014,-0.12222748
0.8986967634510662,0.7583224,0.985035,0.9780279,0.083710164,0.18413067,0.23573412,-0.1519762
0.6984291836873529,0.671649,0.90601426,0.9492955,0.22589011,0.16218281,-0.16821696,-0.20183772
0.7629891186389066,0.6979355,0.9744677,0.9603356,0.11811681,0.13562448,-0.56013125,-0.8515506
0.8710498780341633,0.7711875,0.97778875,0.9619139,0.21838972,0.22921021,-0.66193324,-0.49286783
0.8337247686212516,0.6779305,0.96199536,0.96514124,0.21050724,0.14732386,0.56734645,0.4326016
0.9114110135312429,0.95723724,0.98712283,0.9842515,0.21004048,0.1792299,-0.37920442,0.24576086
0.6545059330791433,0.88718164,0.9434865,0.971314,0.35429385,0.26192623,0.026659494,-0.26755464
0.8453907280048462,1.2772645,0.9498328,0.94858354,0.8433553,0.6378183,-0.14842291,0.17999898
0.8638427175219392,0.59756935,0.99220777,0.958355,0.06673374,0.14270118,0.2078022,-0.22906165
0.4661505119973565,0.7187727,0.9260732,0.9480011,0.123645544,0.15920283,-0.3219583,0.17911625
0.5701736028999685,0.6250228,0.96568704,0.9368621,0.078649335,0.09686542,0.40521058,0.3848297
0.8558088456816318,0.70443875,0.96634513,0.95765376,0.19291246,0.15445738,-0.36785853,-0.23948011
0.7669710683429816,0.71260566,0.9705997,0.94916105,0.17691045,0.21415539,-0.7868038,-0.29719424
0.7552027418827119,0.59025466,0.9619237,0.95388913,0.059537727,0.14313282,0.563678,0.4841041
0.7915793361041552,0.6868113,0.9879901,0.94724286,0.069555916,0.14002801,-0.11495127,-0.07046054
0.8077585173619096,0.89561695,0.9719533,0.95780265,0.23205169,0.20582886,-1.0944256,-0.5435121
0.6566180639016758,0.62629837,0.8839911,0.9477461,0.15006109,0.1190008,-0.5771754,-0.36825937
0.7584784883363082,0.7926457,0.9901837,0.96519125,0.12928595,0.29533723,-0.88900024,-0.2744976
0.4604684913490102,0.77947354,0.9537305,0.9547427,0.071039945,0.1744576,0.099537365,0.15544036
0.7101132840718771,0.7055481,0.9731538,0.94720644,0.10269112,0.2871372,0.27085775,-0.61965376
0.8887036635103484,0.7403122,0.9440476,0.9644958,0.21495752,0.2777835,1.3064393,0.33872283
0.7990534284872025,0.8764632,0.9580385,0.9610244,0.2964017,0.20885919,-0.0061287777,0.031466562
0.8979154046253073,0.77289283,0.9634878,0.97063214,0.15132521,0.28779978,-0.27002686,-0.12792772
0.7766959406270956,0.54973555,0.9673673,0.9459976,0.12174113,0.16819805,0.17803822,-0.2804567
0.9097886897338132,0.7508645,0.97937965,0.979892,0.13071145,0.20877096,1.1322914,0.3560071
0.8490163366192301,0.7812344,0.9592777,0.95488125,0.29227358,0.32105246,0.5926578,0.19148326
0.5882083493956779,0.81757426,0.9537581,0.96588653,0.14715536,0.15330921,0.7140095,0.5461238
0.6360150699886294,0.7737851,0.9758642,0.95040333,0.14519978,0.17556666,1.0136346,0.46375647
0.7650623758880182,1.4167755,0.9912638,0.96060944,0.66709256,0.7053927,0.27358598,0.40261918
0.9098029433774009,0.8694833,0.99305576,0.97354764,0.2576048,0.38170058,0.68604946,-0.43801394
0.8642703268295685,1.0162711,0.9359472,0.9575329,0.4109533,0.1402195,0.14812247,0.025822686
0.9097511119461731,0.67857915,0.97003955,0.9695158,0.08638446,0.14182447,-0.58344275,-0.29718018
0.830577304959944,0.97392267,0.98359466,0.9613648,0.1933944,0.23821156,0.24884112,-0.0462961
0.5345641138606965,0.89357895,0.98797566,0.95525384,0.11487038,0.14903308,-0.10149026,-0.25720108
0.7715438963630532,0.71180075,0.9877113,0.98159695,0.1492381,0.17982394,-0.99662334,-0.50895804
0.8683831508974936,0.7718958,0.9562825,0.9623186,0.2302083,0.356371,1.1991609,0.38312835
0.7752913088408223,0.68218225,0.9838795,0.97036046,0.1055216,0.18142039,-0.5859144,-0.50954515
0.801572436044873,0.71420884,0.97081906,0.9607994,0.07749088,0.14780472,-0.02780647,-0.099046014
0.7253115554936457,0.9396135,0.9902497,0.96470183,0.118485786,0.3492534,-0.11514871,-0.44172233
0.6706436491919155,1.0818057,0.97196144,0.9595635,0.20074207,0.23607323,0.65714306,0.21642745
0.900404609110022,0.80363864,0.9513311,0.964278,0.30044988,0.2435933,-1.033473,-0.40168604
0.8351475414084542,1.4653372,0.9879401,0.98854214,0.35826272,0.24046369,-0.34485087,0.09923488
0.9233270595705118,1.3440567,0.9921193,0.9726616,0.83534694,0.4026591,0.3614442,0.17209825
0.7329009728111748,0.7750486,0.9684938,0.9686244,0.11570559,0.13858777,-0.6655073,-0.8099267
0.7014716887004241,0.89245766,0.9572959,0.9699328,0.109669626,0.15869017,-0.31979144,0.29748082
0.9196146333088213,0.6211845,0.9479716,0.9608505,0.14565958,0.25230145,-0.016510459,0.08635136
0.7913422073062881,0.54805446,0.9343422,0.9427279,0.07072735,0.119009465,-0.22192435,-0.3497295
0.8875037658774252,1.0100874,0.9882482,0.9889833,0.18942161,0.2259377,0.34097433,0.24415389
0.9519289391077866,0.78768724,0.98462963,0.9860159,0.12035592,0.15342622,0.37803134,0.56872165
0.8820562824553845,0.6862772,0.9641455,0.974729,0.17513557,0.16177179,-0.022900356,-0.015738232
0.7654472242648845,0.62465274,0.98510516,0.96128035,0.1147027,0.16384567,-0.31202394,-0.42059866
0.8815224187137383,1.4250089,0.98238754,0.9808766,0.21911846,0.24714871,-0.29349834,-0.43761006
0.7092852769580134,0.87694424,0.9732239,0.96366686,0.07361347,0.28090864,-1.0464109,-0.17142963
0.6816047011108124,0.81998503,0.9700151,0.9483811,0.13558939,0.2831995,0.2229501,0.07179757
0.6836973951466342,0.8624747,0.9732174,0.9497307,0.35997787,0.15504189,-0.37922034,0.10872188
0.6261230413388058,0.6010548,0.9775029,0.9520275,0.13894412,0.14269154,0.102226496,-0.3745646
0.6982050127472926,0.7264141,0.9630007,0.95233536,0.08720481,0.25300807,-0.38161227,0.39851943
0.872440256176849,0.7077331,0.96854347,0.95722675,0.14284794,0.22380681,-0.13656044,0.09684879
0.6013515045692646,0.6841712,0.95781314,0.94392824,0.11536257,0.17192484,0.55871326,0.27779582
0.8468718111521802,1.0917969,0.9433032,0.9659909,0.41233993,0.16304503,-0.32297128,-0.12330947
0.9261583515013297,0.92519677,0.97647303,0.97712666,0.06761076,0.25577903,-0.14103286,-0.25826013
0.8151820740995098,0.6426462,0.98678327,0.95742154,0.22374454,0.2428304,0.16508806,-0.3436384
0.7065343237455983,1.1723614,0.97893435,0.95376307,0.37436277,0.33752662,0.07267675,0.3420483
0.9482657527057626,0.6304761,0.9918009,0.9829223,0.17079674,0.16316365,-0.4987739,0.15709597
0.7776859209635463,0.77981246,0.95737344,0.95958734,0.14619339,0.13307458,-0.16305701,-0.23183985
0.8834570268843154,1.1839117,0.9474465,0.97014284,0.4746747,0.38807893,-0.02393718,-0.25739333
0.7381618630807955,1.0185411,0.96612257,0.9692915,0.20312387,0.28882965,-0.011564771,-0.34386617
0.9461911996708704,0.96024567,0.9727049,0.9774503,0.3089937,0.30682987,-0.3985564,0.040458184
0.6881445319459787,0.6536907,0.9677805,0.9694506,0.0920424,0.18465602,-0.28997308,0.036676645
0.6177030253358514,0.73526037,0.94890463,0.9498674,0.15478335,0.17382334,-0.23163183,0.018911844
0.902492120002721,0.75585455,0.969701,0.9670919,0.15961044,0.28415772,0.076611206,-0.17515638
0.6147188306829114,0.6194518,0.9719306,0.9424517,0.08047714,0.114007816,0.62429965,0.33854538
0.9203363859886684,0.94996077,0.9899474,0.9811869,0.110041834,0.2718334,0.0495829,-0.1896069
0.8792573851690838,0.5241009,0.95332974,0.9592038,0.10485023,0.18453102,0.53819454,0.16794848
0.861984560712423,0.78001356,0.9692249,0.95272774,0.14810435,0.28084865,-0.29030687,0.04925683
0.8577680737820422,0.84845036,0.97799754,0.9591078,0.23862235,0.17936802,-0.062827855,0.14350525
0.8366454697709373,0.87966424,0.96671426,0.9688028,0.21372889,0.2536335,0.4271657,0.39456424
0.6558354092901362,0.526835,0.9153897,0.938973,0.092217095,0.1418816,-0.26121408,-0.02115369
0.6124861917827744,0.59617597,0.91980916,0.95431346,0.10619294,0.101955496,-0.48891035,-0.52906275
0.9153437233756515,0.7616839,0.9666632,0.9749097,0.16221806,0.13729383,-0.45787796,0.03940435
0.8009984029440251,0.7593233,0.9651862,0.9491616,0.24398246,0.1641647,-0.44910508,0.3973243
0.6226516312323246,0.93083084,0.9770227,0.9661967,0.18991531,0.17325406,0.56296265,0.6897986
0.7210548992040636,0.7071432,0.9455752,0.9478333,0.101730846,0.14985125,0.5107803,0.15914994
0.5547239490367452,0.66380626,0.8805979,0.9437165,0.13840869,0.14510208,0.21016817,0.23618948
0.6731976429656648,0.5236353,0.9389411,0.9435982,0.090497084,0.13014524,0.60990965,0.30964002
0.9144198281140161,0.8102721,0.9690554,0.97313255,0.12900412,0.3052713,0.3088547,0.2770536
0.854598581762463,0.75062245,0.9684027,0.96236014,0.089727856,0.20873539,-0.06156581,0.04940315
0.7823442708451439,0.7134793,0.9441863,0.95223564,0.13510735,0.3225069,-0.4568577,0.073933214
0.6649396001852974,0.69197756,0.94572127,0.9563528,0.07586308,0.13195111,-0.2585565,-0.03353201
0.7958023019634395,0.90298843,0.98580104,0.9514085,0.29787037,0.3522508,-0.2441781,0.27051416
0.7786707181568743,0.737109,0.9763879,0.9730782,0.12816525,0.20876908,0.5549699,0.4877737
0.9256024594014116,0.8106463,0.9457847,0.9724657,0.23088863,0.18959492,0.9547677,-0.11003112
0.7926781624461844,0.6149058,0.9855977,0.9562366,0.087031245,0.13846418,0.36148128,0.6284999
0.8185653707729037,0.67839974,0.923571,0.9620511,0.120292954,0.20110439,0.063954666,0.034156047
0.3507387598682185,0.7167832,0.9585124,0.94482076,0.100435294,0.12891741,-0.40975544,-0.5025161
0.9105855979889405,0.63687915,0.98610944,0.96519285,0.1511636,0.1748796,-0.38759813,-0.3288539
0.7224595309903367,0.6846012,0.9665055,0.9645451,0.1330733,0.12909694,0.3494597,-0.28833583
0.913376720560557,1.082322,0.9949539,0.9865502,0.22036806,0.17963092,-0.55289936,-0.19645856
0.815788501844875,0.6161791,0.96061224,0.96438116,0.12514073,0.1653624,-0.5524606,-0.22107622
0.4739692833980686,1.3850706,0.9925408,0.9884063,0.2962736,0.18477345,0.84305733,0.6351332
0.7793976539798441,0.6395963,0.9700874,0.9610586,0.14247556,0.20840435,0.4162318,-0.023515789
0.8073244291253769,0.73010105,0.95301723,0.9657301,0.13571158,0.16290376,0.20016724,-0.26328364
0.934098926765427,0.6541176,0.9711462,0.9774252,0.117058486,0.194464,-0.53220654,0.03767309
0.9472563355826015,0.5991894,0.981691,0.9786026,0.0850116,0.17060947,-0.21362966,0.076134175
0.4594992435850505,0.6351028,0.9363676,0.9480981,0.085879415,0.12103525,0.080783814,-0.1283719
0.919492829445436,0.5614872,0.9665028,0.9643092,0.074808665,0.16283676,-0.3629488,-0.15671583
0.8632855296362405,0.7032405,0.9505297,0.96455413,0.1811849,0.23789723,-0.11494375,0.11481478
0.6079366879067553,0.66721135,0.9415709,0.9446348,0.18613838,0.104791656,-0.22838293,-0.023225926
0.6790986514109487,0.83348763,0.9650679,0.9520495,0.1163647,0.1606302,0.24074243,0.540022
0.900854246775923,0.8626375,0.9661784,0.97152364,0.25950885,0.2978778,0.0035324886,-0.11880793
0.8586129261110553,1.3471001,0.95923877,0.9741885,0.35797155,0.4072952,0.8412687,0.29007202
0.8587645330473965,0.6717568,0.9806804,0.9686502,0.14736061,0.30637735,0.61535364,0.25336826
0.8491510983404224,1.1073745,0.9654732,0.9783969,0.25150403,0.2431268,-0.55741733,0.18369257
0.836536623765359,0.7861862,0.9762543,0.98040676,0.13014065,0.13422352,-1.2267592,-0.44419426
0.7749155309644209,0.8105145,0.98476285,0.9766668,0.18466832,0.16677862,-0.9924218,0.50104606
0.5611393844369648,0.5793766,0.93365484,0.9499111,0.07897742,0.18233557,0.65717316,0.42964876
0.9197843812460923,0.83008736,0.99268615,0.9763761,0.1689561,0.2817579,-0.5681998,0.0023818132
0.8490901964087297,0.717309,0.9318458,0.96123713,0.30095217,0.18562748,-0.8668504,-0.26701456
0.8943416274421513,1.2440475,0.95285636,0.9674206,0.67575467,0.4299222,0.20499004,0.26206774
0.4846932065190983,0.767329,0.91154134,0.9443564,0.18190922,0.14541422,-0.35459912,-0.13265187
0.8421007279076622,0.7857793,0.9694346,0.94817984,0.36779892,0.48669595,0.29909027,-0.28265548
0.8203211605057452,1.2192415,0.9722441,0.97032475,0.63061523,0.44314218,0.7360577,-0.20267671
0.5895598539649426,0.7145252,0.9712418,0.95503676,0.0870166,0.14574409,-0.3750494,0.1653231
0.5393559296777056,0.8295597,0.97270393,0.9548204,0.10691123,0.123698175,-0.07582725,-0.4305917
0.8955415250750745,1.115733,0.9834839,0.9843888,0.14266323,0.18571159,-0.12773836,0.13213153
0.8071067371142202,0.7535258,0.97904503,0.96517307,0.11271736,0.20212449,0.10011762,0.37673554
0.723579089904857,0.6112813,0.93598557,0.9424334,0.15704906,0.14380811,-0.29839933,-0.15195413
0.5301247517760364,0.5121404,0.9558325,0.9422183,0.08703459,0.14962488,0.38278913,0.1527451
0.8723871289598403,0.6567085,0.9707561,0.9553447,0.119807206,0.24529652,0.4850916,-0.1014496
0.8511893693734551,0.9415004,0.96279323,0.9609047,0.20620894,0.27578613,-0.33147234,-0.036068227
0.9328264651287848,0.8976769,0.98405296,0.9760989,0.3303889,0.29217222,-0.5706797,-0.0652567
0.9315682571357302,0.8152159,0.9666642,0.9700228,0.1742463,0.21032105,-1.4612474,-0.11153314
0.6653179696332602,0.6187736,0.9558348,0.9502327,0.16448946,0.16285212,-0.46210012,-0.2714599
0.6900389707573544,0.74105483,0.9754689,0.9510951,0.17169009,0.2427795,0.14197955,0.3898669
0.7481160894480924,0.6018096,0.9195582,0.94922036,0.11394135,0.1499565,0.0533008,-0.1032665
0.7360277038999912,1.1688164,0.96616244,0.95618224,0.30633137,0.23116815,-0.26304102,0.09788321
0.8574376484079651,0.552219,0.9939221,0.9548643,0.0807749,0.122906365,0.5807478,0.22103657
0.9184134398901173,0.66685605,0.96962637,0.9641091,0.16998662,0.2745892,0.11851597,0.17593893
0.8351294004075246,0.7056543,0.92079407,0.9573429,0.16586363,0.18324134,0.58126074,0.14283559
0.6639146336327678,0.8582992,0.93083245,0.9467426,0.19121602,0.15209275,-0.43991846,0.03429995
0.8279105778232742,0.77321,0.99183047,0.98102766,0.109370574,0.18421863,-0.049014866,0.018684186
0.8205855008050068,0.78558975,0.97060233,0.95995295,0.28818956,0.13411263,-0.02700729,-0.31911695
0.7314419180221124,0.5516767,0.9872343,0.9460373,0.091441855,0.1400762,0.21458884,-0.24695808
0.5876809645829351,0.7352884,0.9686526,0.96655095,0.10362346,0.1478293,0.5558042,0.5239507
0.886009724872284,0.76135576,0.9925516,0.969689,0.090283595,0.2567326,-0.4906559,-0.13826805
0.840837336771485,0.7102381,0.98339176,0.9607265,0.116469204,0.13446525,-0.5742323,-0.082480974
0.564593949328297,0.7098884,0.9417724,0.9444547,0.2616813,0.1266032,0.071118996,0.3987798
0.3096662379775375,0.6724539,0.9692141,0.941826,0.050511938,0.15191734,0.4998943,0.3904498
0.8112623221129083,0.77913487,0.9244515,0.95459914,0.14330196,0.21753988,-0.22647618,0.06468654
0.758679335132316,0.7940468,0.9640281,0.95067793,0.16889226,0.19764772,-0.19216672,-0.26366368
0.5659882148283245,0.88637996,0.9287753,0.9493843,0.36630392,0.16451195,-0.086603135,-0.11666119
0.832946001367054,0.61892295,0.9781855,0.9596089,0.09311473,0.20696642,0.910708,0.21603516
0.6204358375473367,0.7063315,0.9638444,0.96077555,0.10067727,0.10669494,-1.206869,-0.16230397
0.6970012277570271,0.60021657,0.9497305,0.95637697,0.16430235,0.17373331,0.8613948,0.64492804
0.9008749793484141,0.8505919,0.93038076,0.9624369,0.20870037,0.24090528,0.43499628,0.13827188
0.8189009792901037,0.80185354,0.941941,0.971762,0.17969416,0.12885973,-0.059003748,0.14738621
0.9426135351303722,0.6309934,0.97280395,0.96387935,0.06323322,0.16389506,0.07904643,0.021934042
0.790901640140852,0.7469621,0.9504208,0.95711887,0.21712816,0.19709422,-0.135349,0.15082149
0.8604205472751245,0.67924374,0.9874723,0.9806528,0.1029212,0.20626003,-1.0280207,-0.1401162
0.7935657757059602,0.63164985,0.99120986,0.96784073,0.10041681,0.15518129,-1.0915159,-0.8922096
0.7053149893259646,0.8687965,0.954783,0.9548297,0.3141152,0.22519986,0.029933607,-0.24795656
0.7332067782554188,0.686304,0.9685239,0.94750285,0.06674943,0.20408186,0.4778934,0.18356709
0.46780263886774237,0.7130445,0.9365892,0.94939715,0.16985156,0.11815606,-0.07801158,-0.015739325
0.9238803600988684,0.7886789,0.97827125,0.9711153,0.15196283,0.16553293,-0.010039571,-0.33896178
0.7783597295695074,0.55289334,0.94781345,0.95464146,0.07125244,0.16139975,-0.46622926,0.12460493
0.6985885653383782,0.4700714,0.9670499,0.9545657,0.047258597,0.14919764,0.23598346,0.13977836
0.6801650831084605,0.6378245,0.9404854,0.95726764,0.20693514,0.12887347,0.55802286,0.7510575
0.7542982834077869,0.8954481,0.95431286,0.9440359,0.3389674,0.13592914,0.52661836,0.06687647
0.6198009025147961,0.8540264,0.9869761,0.9815303,0.115155175,0.18348923,0.22083713,0.6596855
0.686852633522626,0.69701076,0.912464,0.9482534,0.2949526,0.11063006,-0.9908426,-0.17146559
0.6688127038837939,1.314366,0.9776364,0.9789063,0.19013476,0.420947,0.7305664,0.5803129
0.7121567382480328,0.8670503,0.9165482,0.9552041,0.41484523,0.1876504,0.6332967,0.13597769
0.7256121777947668,0.619151,0.9739389,0.97238785,0.14856641,0.14361314,-0.049024176,-0.34268454
0.8735326035899745,0.59311086,0.96695536,0.9504511,0.16613738,0.16407296,-0.08126044,-0.12418418
0.7583631634018264,0.6888427,0.95274925,0.9641142,0.15571415,0.12229424,0.40909538,0.022698175
0.7932690407621811,0.8633191,0.95791185,0.9694042,0.20100313,0.13670494,0.7541123,0.21946576
0.9586968282403552,0.63380754,0.98837805,0.9719584,0.15412028,0.3208431,-0.013875498,-0.21270375
0.783443097187173,1.093596,0.958082,0.98319167,0.36658964,0.3036027,0.92159873,0.1320997
0.8214744098505635,0.6153904,0.94207555,0.96222293,0.13000752,0.15848319,1.2783638,0.31379703
0.8944634313055366,0.9931747,0.96373194,0.9605164,0.15366971,0.14667799,1.0078981,0.7118812
0.7826669215045368,1.9281276,0.9859338,0.9895373,0.15967374,0.45648715,1.2241588,0.2360541
0.8169961741924825,0.8332007,0.9652728,0.9646612,0.1872586,0.16609193,0.40807348,0.15456541
0.6574084932278995,0.49231198,0.96198004,0.9510644,0.059911586,0.13193491,-0.3155223,-0.21251552
0.9503117984534797,0.78683585,0.9782325,0.98300886,0.16294733,0.23637328,0.20917319,0.015363705
0.8634500944303888,1.1690335,0.9648852,0.95005935,0.5507888,0.57141787,-0.03275809,-0.29402328
0.61311205631485,1.2815968,0.9946088,0.98778,0.11744766,0.1996408,0.55956066,0.4988017
0.760007515557528,0.9071999,0.91407233,0.9578444,0.28144598,0.22611763,-0.6835268,-0.51006305
0.8434561198342689,1.0980787,0.9640289,0.96247077,0.15224878,0.15371302,-0.35876834,-0.48398826
0.7996041374439976,0.78437287,0.9715467,0.9515883,0.20180924,0.2846714,-0.15932123,0.39171493
0.8308170253293725,0.6708678,0.9930202,0.9643759,0.11433141,0.18549852,0.0144378655,0.0066163237
0.4268065683381223,0.65288967,0.94150966,0.9503817,0.069639444,0.1432854,-0.17561394,-0.012544352
0.8873068064387595,0.711822,0.96210426,0.9646743,0.16963004,0.2468075,-0.12234516,0.1768711
0.9112296035219458,0.6333477,0.99214286,0.97244745,0.11827271,0.16550456,0.17831491,-0.15853094
0.7377977472764202,0.8365445,0.9804688,0.9522657,0.19519597,0.2147592,0.15589613,-0.3188307
0.39581137246390424,0.71185267,0.88465273,0.944737,0.13171574,0.13541733,0.31552532,0.16570942
0.8904490869569442,1.4174768,0.9884403,0.9851862,0.4149724,0.43374574,0.2427183,-0.22079545
0.823297580444001,0.84618884,0.9756335,0.97506976,0.23860805,0.19319662,0.5274827,0.3731658
0.8480017363529461,0.9150368,0.94959176,0.9651735,0.4079632,0.31805915,0.4188048,0.09099858
0.8963889689756489,0.70155054,0.94047034,0.9715363,0.17815003,0.18383686,-0.91926265,-0.40374744
0.8018665794170907,1.0601773,0.9648954,0.9741298,0.1728007,0.2075066,-0.15282929,-0.36220554
0.9362356775177928,0.7101046,0.98783726,0.9775756,0.07771066,0.22028443,-0.9942127,-0.013986286
0.8510688612958506,0.98949564,0.97949046,0.9809047,0.21453986,0.15675372,0.016441768,-0.649387
0.7601526435649657,0.8592641,0.9665505,0.9642223,0.17194587,0.20046228,0.27070343,0.30904487
0.7323036155662745,0.778227,0.91157925,0.9582404,0.21550274,0.16841418,0.37417716,0.07488234
0.8399393572254633,0.71367794,0.95342445,0.96167904,0.108457215,0.17919599,0.34918755,0.041555315
0.8027852915356033,1.1751899,0.9867543,0.9799544,0.21810092,0.23862243,-0.8591946,-0.43303385
0.9163790562144267,0.7274879,0.9858277,0.9728306,0.15728262,0.23704869,0.24622779,0.31209007
0.8093069813698399,0.731397,0.9666455,0.9619688,0.18579954,0.20169099,-0.23847677,0.20722793
0.6627911873609055,1.2366883,0.98978347,0.95490587,0.33668163,0.3409858,0.57342595,0.4023641
0.8962036716090095,0.7697788,0.97344816,0.9673989,0.2428243,0.2511791,-0.4419682,0.011443936
0.8387109523053647,0.83850807,0.98414874,0.97159743,0.13006726,0.20333235,-0.27235013,-0.32178748
0.9229551690514523,0.7087212,0.9551562,0.9757736,0.17921315,0.22571094,0.5546824,0.47825992
0.4674229736339988,0.7726783,0.924332,0.9489857,0.16357023,0.15123351,-0.39546493,-0.22454838
0.8856922573560139,0.6572496,0.9934176,0.97700226,0.09407119,0.17920227,0.36213762,-0.08143288
0.8091463039330337,0.99446374,0.9519602,0.9623593,0.39324328,0.19732729,-0.4432911,-0.23867905
0.8552983060840382,0.8312427,0.9867506,0.97309035,0.21861957,0.2582409,0.641371,0.6950767
0.5450522039696397,0.6990626,0.95344716,0.9478343,0.080511,0.19749989,0.6557797,0.44494823
0.8125179385344015,0.5150667,0.98828816,0.95158553,0.07147375,0.15213457,0.4078359,0.1891056
0.8223814598970498,0.5167026,0.9422984,0.9558097,0.13434322,0.16490321,-0.22658278,-0.21108933
0.7670164208453059,0.67263687,0.9528953,0.9658817,0.09738757,0.16052245,0.96026903,0.48360813
0.6967589158160371,0.7082252,0.95003515,0.9517082,0.1312292,0.1393098,0.0846327,0.4153544
0.4779603036026084,0.6553389,0.95356697,0.9470683,0.11565837,0.1282766,0.1649161,0.3883012
0.882788401421477,0.7947514,0.97725743,0.970439,0.11654242,0.2750039,-0.2388689,-0.18683042
0.8456110115875644,0.5466584,0.94519496,0.9591659,0.102025665,0.107084185,0.14598887,0.012986474
0.735387585724328,0.93350506,0.98168504,0.97303486,0.18231525,0.16846843,0.5503844,-0.3451797
0.738728121466959,0.8022334,0.9667063,0.9493168,0.18013075,0.21573792,-0.659617,-0.24410436
0.6790442284081595,0.6645185,0.9524642,0.94385123,0.062479094,0.1309152,-0.07803895,0.37337226
0.8507578727084839,0.8362944,0.9938201,0.9877021,0.06951642,0.22023132,-0.42807728,-0.07443258
0.7762294577460453,0.85386956,0.96172917,0.9554343,0.14215112,0.1748424,0.6357586,0.35922828
0.5941676682010929,0.64721066,0.95661825,0.94896525,0.09552316,0.13293271,-0.04747,-0.064275265
0.573949522664913,2.4674087,0.9780021,0.98725617,0.0701738,0.33636123,-1.3595415,-0.53092456
0.676291979409964,0.8261791,0.96671873,0.9556924,0.28479823,0.13806824,0.07225806,-0.028545454
0.8805376215204102,0.5047358,0.9528043,0.95266485,0.09190597,0.14655627,-0.64222044,-0.39490536
0.9191844324296307,0.9620767,0.99056345,0.9732696,0.2045262,0.4792008,0.8269482,0.0038182728
0.860074572471679,0.6787296,0.9721586,0.9500899,0.162528,0.25183135,-0.08831656,-0.01574481
0.7370915440259417,0.66233474,0.93752474,0.9575056,0.16757594,0.14712235,0.85111773,0.3322808
0.8768990550482194,2.5460453,0.99029267,0.99012446,0.25763956,0.40179092,0.20407678,0.14229745
0.8080630270203729,0.77103716,0.9545485,0.9625815,0.22279608,0.21876214,-0.10655743,-0.46052808
0.7518518398538354,0.9363216,0.9701577,0.94367963,0.2859086,0.21942793,-0.29779023,0.0052769035
0.8606835917886055,0.46372497,0.94520336,0.94282573,0.09566869,0.17757148,0.35560498,0.35381
0.8156874305539807,0.6043879,0.9856214,0.9604917,0.13687225,0.17638236,-1.097727,0.05222694
0.8968658181429445,0.93875754,0.9795654,0.9668227,0.19861974,0.4495766,-0.20786972,0.05323762
0.9271703601960524,0.6679302,0.9804037,0.96829826,0.08620653,0.23011833,0.5598561,0.4441457
