subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
1235182,24,1,19,0,-0.375,6,0.52532953
1235182,24,1,20,0,-1.0,5,0.47491682
1235182,24,1,21,0,-0.5,5,0.436885
1235182,24,1,22,1,0.875,6,0.40486833
1235182,24,1,23,0,0.125,6,0.36636555
1235182,24,1,24,0,-0.625,6,0.41707596
1235182,24,1,25,0,-0.75,6,0.4773169
1235182,24,1,26,1,0.125,6,0.5432025
1235182,24,1,27,1,0.25,6,0.56469685
1235182,24,1,28,0,-0.875,5,0.5692155
1235182,24,1,29,0,-0.625,5,0.577453
1235182,24,1,30,0,-0.875,6,0.59899306
1235182,24,1,31,1,0.625,6,0.6142758
1235182,24,1,32,0,-0.5,6,0.63298655
1235182,24,1,33,1,1.0,6,0.6755024
1235182,24,1,34,0,-0.25,5,0.7060091
1235182,24,1,35,1,0.625,6,0.7895145
1235182,24,1,36,0,-0.875,6,0.87485385
1235182,24,1,37,1,0.5,5,0.97100157
1235182,24,1,38,1,1.0,6,1.0634997
1235182,24,1,39,1,0.0,4,1.15746
1235182,24,1,40,1,0.0,5,1.236456
1235182,24,1,41,1,0.125,5,1.2771058
1235182,24,1,42,1,0.25,5,1.306344
1235182,24,1,43,1,0.5,5,1.3388829
1235182,24,1,44,1,0.375,5,1.3782121
1235182,24,1,45,0,-0.75,6,1.4209837
1235182,24,1,46,1,-0.375,5,1.4901454
1235182,24,1,47,1,-0.625,6,1.5104731
1235182,24,1,48,1,0.125,6,1.4397358
1235182,24,1,49,1,0.375,5,1.3618611
1235182,24,1,50,1,0.25,5,1.2842908
1235182,24,1,51,1,0.5,6,1.2090877
1235182,24,1,52,1,1.0,5,1.1260567
1235182,24,1,53,0,-1.0,6,1.0578942
1235182,24,1,54,0,-0.75,6,0.9978162
1235182,24,1,55,1,0.625,6,0.95627433
1235182,24,1,56,0,-0.875,4,0.92430156
1235182,24,1,57,1,0.25,5,0.8881286
1235182,24,1,58,1,0.875,6,0.8445794
1235182,24,1,59,0,-0.75,6,0.80051255
1235182,24,1,60,0,-1.0,6,0.77393097
1235182,24,1,61,0,-0.625,6,0.75136554
1235182,24,1,62,1,0.5,6,0.7508262
1235182,24,1,63,1,0.75,6,0.7381451
1235182,24,1,64,1,0.875,6,0.72343665
1235182,24,1,65,1,-0.125,5,0.71578556
1235182,24,1,66,1,0.375,6,0.63305485
1235182,24,1,67,1,0.0,4,0.5449744
1235182,24,1,68,0,-0.125,4,0.4006242
